,time,open,high,low,close,tick_volume,spread,real_volume,ema_7,ema_21,ema_89,ema_200,time_sin,time_cos,price_diff,trendline_7,trendline_21,trendline_89,trendline_200,trend_7,trend_21,trend_89,trend_200,close_minus_trendline_7,close_minus_trendline_21,close_minus_trendline_89,close_minus_trendline_200,close_minus_ema7,close_minus_ema21,close_minus_ema89,close_minus_ema200
46,2005-02-15,105.1,105.39,104.29,104.44,8659,30,0,104.99250380566404,104.3722130945164,104.18758907579387,104.38744100816619,0.0,1.0,-0.6500000000000057,105.05821428571424,105.5981818181818,0.0,0.0,-1,-1,-1,-1,-0.6182142857142452,-1.1581818181818022,0.0,0.0,-0.5525038056640454,0.06778690548360089,0.2524109242061314,0.052558991833805635
47,2005-02-16,104.44,105.75,104.41,105.37,9027,30,0,105.08687785424803,104.4629209950149,104.21386487410956,104.3972177145526,0.0,1.0,0.9300000000000068,104.93857142857144,105.66974025974022,0.0,0.0,-1,1,-1,-1,0.43142857142856883,-0.29974025974021856,0.0,0.0,0.2831221457519746,0.907079004985107,1.1561351258904438,0.9727822854474084
48,2005-02-17,105.39,105.82,105.16,105.56,8282,30,0,105.20515839068602,104.56265545001354,104.24377898801824,104.40878768754213,0.0,1.0,0.18999999999999773,105.13142857142859,105.79467532467532,0.0,0.0,1,1,-1,-1,0.4285714285714164,-0.23467532467532237,0.0,0.0,0.35484160931397923,0.9973445499864653,1.3162210119817672,1.1512123124578721
49,2005-02-18,105.56,105.9,105.2,105.67,7718,30,0,105.32136879301451,104.66332313637594,104.27547278828449,104.4213370637855,0.0,1.0,0.10999999999999943,105.32714285714285,105.95891774891773,0.0,0.0,1,1,-1,-1,0.34285714285715585,-0.2889177489177257,0.0,0.0,0.34863120698548755,1.0066768636240653,1.3945272117155127,1.248662936214501
50,2005-02-21,105.77,105.83,105.4,105.44,7024,30,0,105.35102659476088,104.73393012397813,104.30135117076705,104.43147301339958,0.0,1.0,-0.23000000000000398,105.48142857142857,105.98155844155842,0.0,0.0,1,1,-1,-1,-0.04142857142856826,-0.541558441558422,0.0,0.0,0.08897340523911623,0.7060698760218713,1.1386488292329489,1.0085269866004154
51,2005-02-22,105.45,105.62,103.82,104.17,8872,30,0,105.05576994607067,104.68266374907103,104.29843225586112,104.42887129187322,0.0,1.0,-1.269999999999996,105.05642857142854,105.74363636363633,0.0,0.0,-1,-1,-1,-1,-0.8864285714285387,-1.573636363636325,0.0,0.0,-0.885769946070667,-0.5126637490710237,-0.12843225586111373,-0.2588712918732199
52,2005-02-23,104.16,105.13,104.1,104.96,8723,30,0,105.031827459553,104.70787613551911,104.31313376128642,104.43415615464066,0.0,1.0,0.789999999999992,104.98428571428566,105.75025974025974,0.0,0.0,-1,1,-1,-1,-0.024285714285667837,-0.7902597402597422,0.0,0.0,-0.07182745955300618,0.252123864480879,0.6468662387135709,0.5258438453593328
53,2005-02-24,104.95,105.61,104.6,105.39,8946,30,0,105.12137059466474,104.76988739592646,104.33706412214671,104.44366703867409,0.0,1.0,0.4300000000000068,104.94000000000001,105.74225108225107,0.0,0.0,-1,-1,-1,-1,0.44999999999998863,-0.3522510822510725,0.0,0.0,0.26862940533526114,0.6201126040735403,1.0529358778532867,0.9463329613259077
54,2005-02-25,105.39,105.6,105.01,105.24,8111,30,0,105.15102794599855,104.81262490538768,104.35712936387678,104.45159074973208,0.0,1.0,-0.15000000000000568,104.99000000000001,105.64709956709954,0.0,0.0,1,-1,-1,-1,0.2499999999999858,-0.4070995670995501,0.0,0.0,0.08897205400144514,0.4273750946123158,0.882870636123215,0.7884092502679181
55,2005-02-28,105.23,105.3,104.09,104.57,8598,30,0,105.00577095949892,104.79056809580698,104.36185982245729,104.45276895122728,0.0,1.0,-0.6700000000000017,104.79714285714279,105.44826839826838,0.0,0.0,-1,-1,-1,-1,-0.2271428571427947,-0.8782683982683892,0.0,0.0,-0.4357709594989245,-0.220568095806982,0.20814017754270253,0.11723104877270885
56,2005-03-01,104.56,104.8,104.14,104.38,8197,30,0,104.84932821962418,104.75324372346088,104.36226293751379,104.45204488206085,0.0,1.0,-0.18999999999999773,104.65357142857142,105.22887445887443,0.0,0.0,-1,-1,-1,-1,-0.27357142857142946,-0.8488744588744339,0.0,0.0,-0.46932821962418814,-0.3732437234608881,0.01773706248620499,-0.07204488206085102
57,2005-03-02,104.38,105.17,104.35,104.78,8667,30,0,104.83199616471813,104.75567611223717,104.3715459833468,104.45530811706521,0.0,1.0,0.4000000000000057,104.76821428571427,105.07536796536795,0.0,0.0,1,-1,-1,-1,0.011785714285736049,-0.2953679653679444,0.0,0.0,-0.051996164718133286,0.024323887762832896,0.40845401665319514,0.32469188293478624
58,2005-03-03,104.79,105.4,104.72,105.26,8105,30,0,104.9389971235386,104.80152373839744,104.39128940593909,104.46331500147252,0.0,1.0,0.480000000000004,104.81357142857141,104.99740259740258,0.0,0.0,1,-1,-1,-1,0.4464285714285978,0.2625974025974216,0.0,0.0,0.32100287646140657,0.45847626160256993,0.8687105940609143,0.796684998527482
59,2005-03-04,105.26,105.59,104.33,104.81,8016,30,0,104.90674784265396,104.80229430763403,104.40059408580711,104.46676460344791,0.0,1.0,-0.45000000000000284,104.75892857142856,104.89290043290042,0.0,0.0,-1,-1,-1,-1,0.051071428571447086,-0.08290043290041638,0.0,0.0,-0.09674784265395431,0.00770569236597396,0.4094059141928881,0.3432353965520889
60,2005-03-07,104.77,105.39,104.53,105.14,7619,30,0,104.96506088199047,104.83299482512184,104.41702532834472,104.4734634631151,0.0,1.0,0.3299999999999983,104.99642857142852,104.80662337662335,0.0,0.0,1,-1,-1,-1,0.14357142857147664,0.3333766233766511,0.0,0.0,0.174939118009533,0.3070051748781566,0.7229746716552796,0.6665365368849052
61,2005-03-08,105.14,105.21,104.35,104.57,7951,30,0,104.86629566149286,104.80908620465621,104.42042476549261,104.47442402567117,0.0,1.0,-0.5700000000000074,104.95321428571427,104.67627705627704,0.0,0.0,-1,-1,-1,-1,-0.3832142857142742,-0.10627705627705097,0.0,0.0,-0.2962956614928629,-0.23908620465621766,0.14957523450738108,0.09557597432882403
62,2005-03-09,104.58,104.79,103.65,104.02,8788,30,0,104.65472174611963,104.737351095142,104.41152643737055,104.46990239357494,0.0,1.0,-0.5499999999999972,104.53499999999998,104.54528138528137,0.0,0.0,-1,-1,-1,-1,-0.5149999999999864,-0.5252813852813745,0.0,0.0,-0.6347217461196379,-0.717351095142007,-0.39152643737055826,-0.4499023935749449
63,2005-03-10,104.02,104.36,103.71,104.1,8788,30,0,104.51604130958972,104.67941008649274,104.4046036276512,104.46622177274335,0.0,1.0,0.0799999999999983,104.1585714285714,104.42627705627706,0.0,0.0,-1,-1,-1,-1,-0.05857142857141184,-0.32627705627706405,0.0,0.0,-0.41604130958972974,-0.579410086492743,-0.3046036276512041,-0.36622177274335854
64,2005-03-11,104.11,104.32,103.72,104.04,8846,30,0,104.3970309821923,104.62128189681157,104.3965013248145,104.46198076007924,0.0,1.0,-0.05999999999998806,103.89857142857142,104.34129870129868,0.0,0.0,-1,-1,-1,-1,0.141428571428591,-0.301298701298677,0.0,0.0,-0.357030982192299,-0.5812818968115607,-0.35650132481448793,-0.42198076007923646
65,2005-03-14,103.91,105.21,103.7,104.89,8559,30,0,104.52027323664423,104.64571081528324,104.40746796204084,104.46623965798891,0.0,1.0,0.8499999999999943,104.24964285714283,104.41995670995671,0.0,0.0,1,1,-1,-1,0.6403571428571695,0.4700432900432929,0.0,0.0,0.3697267633557715,0.24428918471676297,0.4825320379591602,0.4237603420110929
66,2005-03-15,104.89,105.04,104.15,104.54,8776,30,0,104.52520492748317,104.63610074116657,104.41041311843993,104.46697359174027,0.0,1.0,-0.3499999999999943,104.34928571428567,104.38727272727276,0.0,0.0,1,-1,-1,-1,0.19071428571433557,0.1527272727272475,0.0,0.0,0.014795072516832874,-0.0961007411665662,0.1295868815600727,0.07302640825973583
67,2005-03-16,104.55,104.72,103.9,104.19,8797,30,0,104.44140369561238,104.59554612833324,104.40551504914126,104.46421763560355,0.0,1.0,-0.3500000000000085,104.40964285714286,104.23770562770561,0.0,0.0,1,-1,-1,-1,-0.21964285714285836,-0.04770562770561071,0.0,0.0,-0.25140369561238174,-0.405546128333242,-0.21551504914125985,-0.2742176356035486
68,2005-03-17,104.19,104.91,104.1,104.53,8733,30,0,104.46355277170929,104.58958738939386,104.40828138138255,104.46487218649307,0.0,1.0,0.3400000000000034,104.56678571428569,104.24030303030302,0.0,0.0,1,1,-1,-1,-0.03678571428568489,0.2896969696969762,0.0,0.0,0.0664472282907127,-0.05958738939385455,0.12171861861745015,0.06512781350693331
69,2005-03-18,104.53,105.08,104.5,104.75,7848,30,0,104.53516457878197,104.60417035399442,104.41587512846294,104.4677092791648,0.0,1.0,0.21999999999999886,104.67321428571428,104.31095238095234,0.0,0.0,1,1,-1,-1,0.07678571428571956,0.4390476190476562,0.0,0.0,0.21483542121802657,0.14582964600558057,0.33412487153705683,0.28229072083520634
70,2005-03-21,104.77,105.52,104.66,105.18,8450,30,0,104.69637343408648,104.65651850363129,104.43285568116376,104.47479674902387,0.0,1.0,0.4300000000000068,104.92392857142852,104.47891774891771,0.0,0.0,1,1,-1,-1,0.256071428571488,0.7010822510822976,0.0,0.0,0.48362656591352504,0.5234814963687171,0.7471443188362485,0.7052032509761403
71,2005-03-22,105.2,105.7,104.84,105.54,8739,30,0,104.90728007556487,104.73683500330117,104.457458888249,104.48539578634703,0.0,1.0,0.35999999999999943,105.20892857142854,104.69523809523808,0.0,0.0,1,1,-1,-1,0.33107142857146243,0.8447619047619241,0.0,0.0,0.6327199244351362,0.8031649966988397,1.0825411117510129,1.0546042136529792
72,2005-03-23,105.55,106.21,105.26,105.96,8975,30,0,105.17046005667365,104.84803182118287,104.49084869073235,104.50006846508984,0.0,1.0,0.4199999999999875,105.77107142857139,104.86385281385282,0.0,0.0,1,1,-1,-1,0.18892857142860464,1.0961471861471779,0.0,0.0,0.7895399433263464,1.111968178817122,1.4691513092676445,1.4599315349101545
73,2005-03-24,105.95,106.6,105.91,106.4,8459,30,0,105.47784504250524,104.98911983743898,104.53327427538274,104.51897325648198,0.0,1.0,0.44000000000001194,106.32285714285713,105.16255411255413,0.0,0.0,1,1,-1,-1,0.07714285714287428,1.2374458874458725,0.0,0.0,0.9221549574947687,1.4108801625610283,1.8667257246172682,1.8810267435180208
74,2005-03-25,106.4,106.54,106.26,106.39,6312,30,0,105.70588378187892,105.11647257948998,104.5745348470409,104.53759043800954,0.0,1.0,-0.010000000000005116,106.57071428571429,105.48173160173158,0.0,0.0,1,1,-1,-1,-0.18071428571428783,0.9082683982684188,0.0,0.0,0.6841162181210763,1.273527420510021,1.8154651529591064,1.8524095619904557
75,2005-03-28,106.35,107.39,106.34,107.18,8214,30,0,106.0744128364092,105.30406598135453,104.6324340726622,104.56388307046717,0.0,1.0,0.7900000000000063,107.04678571428569,105.91385281385284,0.0,0.0,1,1,-1,-1,0.13321428571431682,1.2661471861471654,0.0,0.0,1.1055871635908119,1.8759340186454807,2.5475659273378,2.6161169295328364
76,2005-03-29,107.18,107.63,106.94,107.55,8539,30,0,106.4433096273069,105.50824180123139,104.69726887104748,104.59359567673118,0.0,1.0,0.36999999999999034,107.47357142857143,106.3226406926407,0.0,0.0,1,1,-1,-1,0.07642857142856485,1.2273593073592934,0.0,0.0,1.1066903726930946,2.041758198768605,2.852731128952513,2.9564043232688135
